0.151000	0.771979	0.371071	-0.459904	1.292744
0.152000	0.771517	0.372365	-0.464860	1.296490
0.153000	0.771050	0.373666	-0.467810	1.304724
0.154000	0.770581	0.374975	-0.470871	1.313006
0.155000	0.770109	0.376292	-0.474045	1.321336
0.156000	0.769633	0.377618	-0.477335	1.329714
0.157000	0.769154	0.378951	-0.480744	1.338142
0.158000	0.768672	0.380294	-0.484273	1.346621
0.159000	0.768185	0.381645	-0.487925	1.355151
0.160000	0.767696	0.383004	-0.491703	1.363732
0.161000	0.767202	0.384372	-0.495609	1.372367
0.162000	0.766704	0.385749	-0.499646	1.381056
0.163000	0.766203	0.387134	-0.503816	1.389800
0.164000	0.765697	0.388529	-0.508122	1.398600
0.165000	0.765186	0.389932	-0.512568	1.407458
0.166000	0.764671	0.391343	-0.517155	1.416376
0.167000	0.764152	0.392764	-0.521887	1.425353
0.168000	0.763628	0.394194	-0.526767	1.434394
0.169000	0.763098	0.395633	-0.531798	1.443498
0.170000	0.762564	0.397081	-0.536983	1.452669
0.171000	0.762024	0.398539	-0.542324	1.461909
0.172000	0.761479	0.400005	-0.548224	1.470174
0.173000	0.760927	0.401477	-0.556236	1.473246
0.174000	0.760367	0.402952	-0.564353	1.476305
0.175000	0.759798	0.404429	-0.572577	1.479353
0.176000	0.759222	0.405910	-0.580908	1.482390
0.177000	0.758637	0.407394	-0.589348	1.485418
0.178000	0.758043	0.408881	-0.597899	1.488437
0.179000	0.757441	0.410371	-0.606561	1.491451
0.180000	0.756830	0.411864	-0.615335	1.494460
0.181000	0.756210	0.413360	-0.624224	1.497465
0.182000	0.755581	0.414859	-0.633228	1.500471
0.183000	0.754943	0.416361	-0.642350	1.503477
0.184000	0.754297	0.417866	-0.651590	1.506488
0.185000	0.753640	0.419374	-0.660951	1.509505
0.186000	0.752975	0.420885	-0.670433	1.512531
0.187000	0.752299	0.422399	-0.680039	1.515571
0.188000	0.751614	0.423916	-0.689771	1.518627
0.189000	0.750920	0.425436	-0.699631	1.521702
0.190000	0.750215	0.426959	-0.709620	1.524802
0.191000	0.749500	0.428486	-0.719741	1.527930
0.192000	0.748776	0.430015	-0.729997	1.531092
0.193000	0.748040	0.431548	-0.740389	1.534292
0.194000	0.747295	0.433084	-0.750920	1.537535
0.195000	0.746539	0.434623	-0.761594	1.540829
0.196000	0.745772	0.436166	-0.772413	1.544178
0.197000	0.744994	0.437711	-0.783380	1.547590
0.198000	0.744205	0.439261	-0.794498	1.551073
0.199000	0.743405	0.440814	-0.805773	1.554633
0.200000	0.742593	0.442370	-0.817206	1.558281
0.201000	0.741770	0.443930	-0.828913	1.561520
0.202000	0.740935	0.445493	-0.840831	1.564603
0.203000	0.740088	0.447059	-0.852945	1.567614
0.204000	0.739229	0.448628	-0.865258	1.570552
0.205000	0.738358	0.450200	-0.877772	1.573415
0.206000	0.737474	0.451775	-0.890491	1.576205
0.207000	0.736577	0.453353	-0.903418	1.578919
0.208000	0.735667	0.454933	-0.916557	1.581557
0.209000	0.734744	0.456516	-0.929911	1.584120
0.210000	0.733807	0.458101	-0.943483	1.586607
0.211000	0.732857	0.459689	-0.957279	1.589018
0.212000	0.731892	0.461279	-0.971301	1.591354
0.213000	0.730914	0.462872	-0.985555	1.593615
0.214000	0.729921	0.464466	-1.000044	1.595801
0.215000	0.728914	0.466063	-1.014773	1.597914
0.216000	0.727891	0.467662	-1.029747	1.599954
0.217000	0.726854	0.469263	-1.044972	1.601923
0.218000	0.725801	0.470866	-1.060453	1.603823
0.219000	0.724733	0.472471	-1.076197	1.605656
0.220000	0.723649	0.474077	-1.092208	1.607423
0.221000	0.722549	0.475686	-1.108494	1.609127
0.222000	0.721432	0.477296	-1.125062	1.610772
0.223000	0.720298	0.478907	-1.141919	1.612361
0.224000	0.719148	0.480520	-1.159074	1.613897
0.225000	0.717980	0.482135	-1.176534	1.615385
0.226000	0.716795	0.483751	-1.194310	1.616829
0.227000	0.715591	0.485369	-1.212411	1.618235
0.228000	0.714370	0.486987	-1.230848	1.619610
0.229000	0.713130	0.488608	-1.249632	1.620958
0.230000	0.711870	0.490229	-1.268775	1.622288
0.231000	0.710592	0.491852	-1.288291	1.623609
0.232000	0.709294	0.493477	-1.308193	1.624928
0.233000	0.707975	0.495102	-1.328498	1.626256
0.234000	0.706637	0.496729	-1.349221	1.627603
0.235000	0.705277	0.498357	-1.370382	1.628983
0.236000	0.703896	0.499987	-1.392000	1.630409
0.237000	0.702493	0.501617	-1.414138	1.629911
0.238000	0.701067	0.503247	-1.436655	1.628261
0.239000	0.699619	0.504874	-1.459590	1.626512
0.240000	0.698148	0.506500	-1.482992	1.625363
0.241000	0.696653	0.508125	-1.506864	1.623998
0.242000	0.695134	0.509748	-1.531223	1.622407
0.243000	0.693590	0.511369	-1.556082	1.620579
0.244000	0.692022	0.512989	-1.581458	1.618503
0.245000	0.690427	0.514606	-1.607369	1.616166
0.246000	0.688807	0.516221	-1.633831	1.613557
0.247000	0.687159	0.517833	-1.660865	1.610663
0.248000	0.685485	0.519442	-1.688489	1.607470
0.249000	0.683782	0.521048	-1.716726	1.603965
0.250000	0.682051	0.522650	-1.745596	1.600134
0.251000	0.680291	0.524248	-1.775125	1.595962
0.252000	0.678501	0.525842	-1.805336	1.591435
0.253000	0.676680	0.527431	-1.836257	1.586536
0.254000	0.674828	0.529015	-1.867917	1.581248
